"","MM104_2_S18_L004_R1_001","MM109_S20_L005_R1_001","MM154_S20_L006_R1_001","MM116_S7_L003_R1_001","MM134_S15_L006_R1_001","MM141_S12_L004_R1_001"
"TP73",409.3541,4.575632,14.50218,0,0.4648654,0
"TP73-AS1",5.181698,117.6591,86.59871,198.3694,3.254057,0
"TPBG",80.31631,0,0.4143479,61.73323,0,0
"TPBGL",0,0,0,0,0,0
"TPCN1",0,261.4647,278.4418,374.5149,132.4866,0
"TPCN2",191.7228,221.5913,142.5357,216.4778,141.3191,529.6291
"TPD52",782.4363,465.4072,1177.162,663.4264,1018.985,989.0012
"TPD52L1",0,0,4.557827,2.469329,1.859461,0
"TPD52L2",619.2129,443.1827,219.6044,309.4892,230.5732,859.2961
"TPD52L3",0,0,0,0,0,0
"TPGS1",0,59.48322,188.5283,155.5677,84.60549,0
"TPGS2",49.22613,154.2642,224.9909,136.6362,48.346,0
"TPH1",0,1.307324,2.071739,0,4.183788,0
"TPH2",0,0,1.657391,0,0,0
"TPI1",142.4967,400.041,302.8883,629.6789,333.3085,637.7166
"TPI1P1",0,1.960985,1.243044,0.8231097,1.859461,0
"TPI1P2",0,6.536618,3.729131,14.81597,5.113519,0
"TPI1P3",0,0,0,0,0,0
"TPI1P4",0,0,0,0,0,0
"TPK1",0,81.70772,50.96479,48.56347,71.1244,0
"TPM1",10.3634,103.9322,70.02479,58.44079,25.10273,232.3883
"TPM2",0,99.35659,31.07609,21.40085,10.6919,0
"TPM3",795.3906,1084.425,253.9952,326.7745,481.6005,870.1049
"TPM3P1",0,0,0,0,0,0
"TPM3P2",0,0,0,0,0,0
"TPM3P3",0,0,0,0,0,0
"TPM3P4",0,0,0,0,0,0
"TPM3P6",0,5.229294,2.486087,0,0.4648654,0
"TPM3P7",0,9.151265,6.629566,0,3.254057,0
"TPM3P8",0,3.268309,0.4143479,0,0,0
"TPM3P9",0,50.33196,45.16392,82.31097,45.5568,664.7385
"TPM4",4945.93,1866.204,5942.992,3835.691,3981.572,3934.387
"TPM4P1",0,0,0,0,0,0
"TPMT",0,33.99041,60.08044,0.8231097,7.437846,0
"TPMTP1",0,0,0.4143479,0,0,0
"TPMTP2",0,0,0,0,0,0
"TPMTP3",0,0,0,0,0,0
"TPMTP4",0,0,0,0,0,0
"TPO",2.590849,0,0,35.39372,0,1594.292
"TPP1",1925.001,1441.978,783.5318,309.4892,211.5137,10.80876
"TPP2",0,279.7672,616.964,411.5548,813.9792,329.6671
"TPPP",2.590849,17.64887,36.04827,56.79457,5.113519,0
"TPPP2",0,0,0,0,0,0
"TPPP3",0,3.921971,1.657391,0,0,0
"TPR",2018.271,804.6576,1043.742,937.5219,1627.494,0
"TPRA1",0,164.0691,186.0422,311.1355,130.6272,48.6394
"TPRG1",0,9.804926,1.243044,0,1.394596,0
"TPRG1-AS1",0,0,0,0,0,0
"TPRG1-AS2",0,0,0,0,0,0
"TPRG1L",12.95424,234.0109,207.1739,176.1455,102.7352,27.02189
"TPRG1LP1",0,0,0,0,0,0
"TPRKB",0,22.2245,60.49479,25.5164,68.33521,0
"TPRKBP1",0,0,0,0,0,0
"TPRKBP2",0,0.6536618,2.486087,0,2.789192,0
"TPRN",2.590849,110.4688,110.6309,92.18828,68.33521,859.2961
"TPRX1",0,0,0,0,0,0
"TPRX1P1",0,0,0,0,0,0
"TPRX2P",0,0,0,0,0,0
"TPRXL",0,0,0,0,0.4648654,0
"TPSAB1",0,5.229294,0,0,0,0
"TPSB2",0,3.268309,0,0,0,0
"TPSD1",0,6.536618,0,0,0,0
"TPSG1",0,0,0,0,0,0
"TPSP2",0,0,0,0,0,0
"TPST1",0,31.37576,11.18739,90.54206,0.4648654,0
"TPST2",354.9463,616.403,665.0283,257.6333,129.6974,0
"TPST2P1",0,0,0,0,0,0
"TPT1",6238.764,6728.794,14106.06,5286.01,9047.674,5415.187
"TPT1-AS1",186.5411,43.79534,121.8183,14.81597,52.99465,0
"TPT1P1",0,1.307324,0.4143479,0,0,0
"TPT1P10",0,4.575632,4.557827,0,0.9297307,0
"TPT1P11",0,0,0,0,0,0
"TPT1P12",0,0,0,0,0,0
"TPT1P13",0,0.6536618,0,0,0.4648654,0
"TPT1P14",0,0,0,0,0,0
"TPT1P2",0,0,0,0,0,0
"TPT1P3",0,0,0,0,0,0
"TPT1P4",0,1.307324,0,0,0.9297307,0
"TPT1P5",0,0,1.243044,0,0.4648654,0
"TPT1P6",0,1.960985,1.243044,0,0.9297307,0
"TPT1P7",0,0,0,0,0,0
"TPT1P8",0,0,0,0,0,0
"TPT1P9",0,5.882956,11.60174,7.407987,4.648654,0
"TPTE",0,0,0,0,0,0
"TPTE2",0,66.01984,41.43479,0,13.94596,0
"TPTE2P1",0,4.575632,10.3587,0,14.41083,0
"TPTE2P2",0,0,0,0,0,0
"TPTE2P3",0,0,0,0,0,0
"TPTE2P4",0,0,0,0,0,0
"TPTE2P5",0,2.614647,9.944349,0,11.15677,0
"TPTE2P6",0,0,0.4143479,0,0,0
"TPTEP1",0,2.614647,0.8286957,0,0.9297307,0
"TPX2",0,220.284,17.40261,13.99286,58.57303,718.7823
"TRA2A",577.7593,441.2217,430.5074,649.4335,829.7847,0
"TRA2B",3238.561,1430.212,1882.797,2135.97,2033.321,2734.615
"TRABD",681.3932,597.4468,380.7857,1061.811,440.6924,697.1648
"TRABD2A",5.181698,29.41478,128.0335,109.4736,109.7082,0
"TRABD2B",0,0.6536618,0.4143479,0,1.394596,0
"TRAC",0,110.4688,5.386522,9.054206,11.15677,0
"TRADD",0,201.3278,100.6865,129.2282,71.1244,0
"TRAF1",663.2573,254.2744,149.5796,291.3808,63.22169,108.0876
"TRAF2",49.22613,92.81997,120.9896,63.37944,93.9028,1686.166
"TRAF3",595.8952,254.2744,608.2627,426.3708,731.6981,16.21313
"TRAF3IP1",59.58952,55.56125,74.16827,58.44079,38.11896,0
"TRAF3IP2",0,71.90279,141.2926,92.18828,38.11896,0
"TRAF3IP2-AS1",0,35.29773,19.47435,0,33.47031,0
"TRAF3IP3",352.3554,154.9178,236.5926,83.95719,79.02711,0
"TRAF4",15.54509,95.43462,69.61044,166.2682,64.15142,189.1532
"TRAF5",41.45358,49.67829,14.50218,27.16262,38.58382,0
"TRAF6",41.45358,122.8884,205.9309,99.59627,171.5353,145.9182
"TRAF6P1",0,1.960985,0,0,0.4648654,0
"TRAF7",72.54377,348.4017,348.8809,491.3965,256.6057,794.4436
"TRAFD1",344.5829,160.1471,74.99697,118.5278,51.60005,0
"TRAIP",0,35.9514,7.458262,17.2853,20.45408,0
"TRAJ1",0,0,0.4143479,0,0,0
"TRAJ10",0,1.307324,0,0,0,0
"TRAJ11",0,0,0,0,0,0
"TRAJ12",0,1.307324,0,0,0.4648654,0
"TRAJ13",0,0,0,0,0,0
"TRAJ14",0,0,0,0,0,0
"TRAJ16",0,0,0,0,0,0
"TRAJ17",0,1.960985,0,0,0,0
"TRAJ18",0,0,0,0,0,0
"TRAJ19",0,1.960985,0.4143479,0,0.4648654,0
"TRAJ2",0,0,0,0,0,0
"TRAJ20",0,0,0,0,0,0
"TRAJ21",0,0,0,0,0,0
"TRAJ22",0,0,0,0,0,0
"TRAJ23",0,0,0,0,0,0
"TRAJ24",0,0,0,0,0,0
"TRAJ25",0,0,0,0,0,0
"TRAJ26",0,1.307324,0,0,0,0
"TRAJ27",0,0.6536618,0,0,0,0
"TRAJ28",0,0,0.4143479,0,0,0
"TRAJ29",0,0,0,0,0,0
"TRAJ3",0,1.960985,0,0,0,0
"TRAJ30",0,0,0,0,0,0
"TRAJ31",0,0,0.8286957,0,0,0
"TRAJ32",0,0,0,0,0,0
"TRAJ33",0,0,0,0,0,0
"TRAJ34",0,0,0,0,0,0
"TRAJ35",0,0,0,0,0,0
"TRAJ36",0,0,0,0,0,0
"TRAJ37",0,0,0,0,0,0
"TRAJ38",0,4.575632,0,0,0,0
"TRAJ39",0,0,0,0,0,0
"TRAJ4",0,0,0,0,0.4648654,0
"TRAJ40",0,0,0,0,0,0
"TRAJ41",0,0.6536618,0,0,0,0
"TRAJ42",0,0,0,0,0,0
"TRAJ43",0,0,0.4143479,0,0,0
"TRAJ44",0,0,0,0,0,0
"TRAJ45",0,1.307324,0,0,0,0
"TRAJ46",0,0,0,0,0,0
"TRAJ47",0,0,0,0,0,0
"TRAJ48",0,0.6536618,0,0,0,0
"TRAJ49",0,0,0,0,0,0
"TRAJ5",0,0,0,0,0,0
"TRAJ50",0,0,0,0,0,0
"TRAJ51",0,0,0,0,0,0
"TRAJ52",0,0,0,0,0,0
"TRAJ53",0,0,0,0,0,0
"TRAJ54",0,0,0,0,0,0
"TRAJ55",0,0,0,0,0,0
"TRAJ56",0,0,0,0,0,0
"TRAJ57",0,0,0,0,0,0
"TRAJ58",0,0,0,0,0,0
"TRAJ59",0,0,0,0,0,0
"TRAJ6",0,0.6536618,0.8286957,0,0,0
"TRAJ60",0,0,0,0,0,0
"TRAJ61",0,0,0,0,0,0
"TRAJ7",0,4.575632,0,0,0,0
"TRAJ8",0,0,0,0,0,0
"TRAJ9",0,0,0,0,0,0
"TRAK1",751.3461,515.0855,638.5101,789.3622,490.433,302.6452
"TRAK2",292.7659,414.4216,253.9952,249.4022,151.5461,1264.624
"TRAM1",1909.456,1962.946,1703.798,1772.155,3657.096,745.8042
"TRAM1L1",0,0,0,0,1.394596,0
"TRAM2",251.3123,1849.863,2871.845,1314.506,2148.608,1740.21
"TRAM2-AS1",0,14.38056,24.03218,0,30.21625,0
"TRANK1",1067.43,770.6672,1082.691,1372.947,1428.531,1518.63
"TRAP1",779.8455,319.6406,183.1418,460.9414,487.6438,43.23502
"TRAPPC1",748.7553,152.3032,60.49479,36.21683,49.74059,313.4539
"TRAPPC10",582.941,437.2997,443.3522,1029.71,297.9787,664.7385
"TRAPPC11",678.8024,194.1375,275.9557,202.485,209.1894,43.23502
"TRAPPC12",443.0351,326.8309,281.7566,389.3309,295.6544,626.9079
"TRAPPC12-AS1",0,0.6536618,0,0,0,0
"TRAPPC13",49.22613,52.29294,145.4361,118.5278,181.2975,0
"TRAPPC13P1",0,0,0,0,1.394596,0
"TRAPPC2",676.2115,56.86857,118.9178,85.60341,171.5353,0
"TRAPPC2L",523.3514,110.4688,108.9735,72.43365,72.05413,0
"TRAPPC2P10",0,0,0,0,0,0
"TRAPPC2P2",0,0,0,0,0,0
"TRAPPC2P3",0,0,0,0,0,0
"TRAPPC2P4",0,0,0,0,0,0
"TRAPPC2P5",0,0,0,0,0,0
"TRAPPC2P7",0,0,0,0,0,0
"TRAPPC2P8",0,0,0,0,0,0
"TRAPPC2P9",0,0,0,0,0,0
"TRAPPC3",0,168.6447,206.3452,220.5934,198.4975,5.404378
"TRAPPC3L",0,0,0.4143479,0,0.9297307,0
"TRAPPC4",10.3634,106.5469,82.04088,107.8274,112.9623,0
"TRAPPC5",0,15.68788,4.143479,5.761768,7.437846,0
"TRAPPC6A",31.09019,47.71731,43.09218,105.358,86.00009,0
"TRAPPC6B",0,46.40998,183.1418,124.2896,152.4758,5.404378
"TRAPPC8",611.4403,246.4305,553.1544,139.1055,306.8111,5.404378
"TRAPPC9",132.1333,527.505,353.4387,467.5263,233.3624,1437.565
"TRAT1",194.3137,24.83915,140.4639,88.89584,291.9354,0
"TRAV10",0,0,0,0,0,0
"TRAV11",0,0,0,0,0,0
"TRAV1-1",0,0,0,0,0,0
"TRAV1-2",0,1.307324,0,0,0,0
"TRAV12-1",0,0,0,0,0,0
"TRAV12-2",0,3.268309,0,0,0.9297307,0
"TRAV12-3",0,1.307324,0,0,0.4648654,0
"TRAV13-1",0,1.960985,0,0,0,0
"TRAV13-2",0,0,0,0,0,0
"TRAV14DV4",0,3.921971,0,0,0,0
"TRAV15",0,0,0,0,0,0
"TRAV16",0,0,0,0,0,0
"TRAV17",0,0,0,0,0,0
"TRAV18",0,0,0,0,0,0
"TRAV19",0,3.268309,0,0,0.4648654,0
"TRAV2",0,0,0,0,0,0
"TRAV20",0,2.614647,0,0,0,0
"TRAV21",0,0,0,0,0.4648654,0
"TRAV22",0,0,0,0,0,0
"TRAV23DV6",0,0,0,0,0,0
"TRAV24",0,0,0,0,0,0
"TRAV25",0,0,0.4143479,0,0,0
"TRAV26-1",0,3.268309,0,0,0.9297307,0
"TRAV26-2",0,1.307324,0,0,0,0
"TRAV27",0,0,0,0,0,0
"TRAV28",0,0,0,0,0,0
"TRAV29DV5",0,3.268309,0.4143479,0,0,0
"TRAV3",0,0,0,0,0.4648654,0
"TRAV30",0,0.6536618,0,0,0,0
"TRAV31",0,0,0,0,0,0
"TRAV32",0,0,0,0,0,0
"TRAV33",0,0,0,0,0,0
"TRAV34",0,0,0,0,0,0
"TRAV35",0,0,0,0,0,0
"TRAV36DV7",0,0,0,0,0,0
"TRAV37",0,0,0,0,0,0
"TRAV38-1",0,0,0,0,0,0
"TRAV38-2DV8",0,0,0,0,0,0
"TRAV39",0,0,0,0,0,0
"TRAV4",0,0,0,0,0,0
"TRAV40",0,0,0,0,0,0
"TRAV41",0,0,0,0,0,0
"TRAV5",0,0,0,0,0.4648654,0
"TRAV6",0,1.307324,0,0,0,0
"TRAV7",0,0,0,0,0,0
"TRAV8-1",0,0,0,0,0,0
"TRAV8-2",0,3.268309,0,0,0,0
"TRAV8-3",0,0,0,0,0,0
"TRAV8-4",0,1.307324,0,0,0,0
"TRAV8-5",0,0,0,0,0,0
"TRAV8-6",0,1.307324,0,0,0,0
"TRAV8-7",0,0,0,0,0,0
"TRAV9-1",0,0,0,0,0,0
"TRAV9-2",0,0,0,0,0.4648654,0
"TRBC2",321.2652,174.5277,6.215218,4.115548,6.508115,97.27881
"TRBJ2-1",0,0,0,0,0,0
"TRBJ2-2",0,7.190279,0,0,0,0
"TRBJ2-2P",0,0,0,0,0,0
"TRBJ2-3",0,3.268309,0,0,0,0
"TRBJ2-4",0,0,0,0,0,0
"TRBJ2-5",0,0,0,0,0,0
"TRBJ2-6",0,0,0,0,0.4648654,0
"TRBJ2-7",0,7.190279,0,0,0,0
"TRBV1",0,0,0,0,0,0
"TRBV10-1",0,1.960985,0,0,0,0
"TRBV10-2",0,0,0,0,0,0
"TRBV10-3",0,0,0,0,0,0
"TRBV11-1",0,0,0,0,0,0
"TRBV11-2",0,0,0,0,0,0
"TRBV12-1",0,0,0,0,0,0
"TRBV12-2",0,0,0,0,0,0
"TRBV19",0,11.11225,0,0,0.4648654,0
"TRBV2",0,0,0,0,0,0
"TRBV20-1",0,1.960985,0,0,0.4648654,0
"TRBV20OR9-2",0,0,0,0,0,0
"TRBV21-1",0,0,0,0,0,0
"TRBV21OR9-2",0,0,0,0,0,0
"TRBV22-1",0,0,0,0,0,0
"TRBV22OR9-2",0,0,0,0,0,0
"TRBV23-1",0,1.307324,0,0,0,0
"TRBV23OR9-2",0,0,0,0,0,0
"TRBV24-1",0,0,0,0,0,0
"TRBV24OR9-2",0,0,0,0,0,0
"TRBV25-1",0,0,0,0,0,0
"TRBV25OR9-2",0,0,0,0,0,0
"TRBV26",0,0,0,0,0,0
"TRBV26OR9-2",0,0,0,0,0,0
"TRBV27",0,3.921971,0,0,0,0
"TRBV28",0,3.268309,0,0,0,0
"TRBV29-1",0,0.6536618,0,0,0,0
"TRBV29OR9-2",0,0,0,0,0,0
"TRBV30",0,0.6536618,0,0,0,0
"TRBV3-1",0,1.960985,0,0,0.4648654,0
"TRBV4-1",0,5.882956,0,0,0,0
"TRBV4-2",0,0,0,0,0,0
"TRBV5-1",0,0,0,0,0,0
"TRBV5-2",0,0,0,0,0,0
"TRBV5-3",0,0,0,0,0,0
"TRBV5-4",0,0,0,0,0,0
"TRBV5-5",0,0,0,0,0,0
"TRBV5-6",0,0.6536618,0,0,0,0
"TRBV5-7",0,0,0,0,0,0
"TRBV6-1",0,0,0.4143479,0,0,0
"TRBV6-4",0,0,0,0,0,0
"TRBV6-5",0,0,0,0,0,0
"TRBV6-6",0,1.960985,0,0,0,0
"TRBV6-7",0,0,0,0,0,0
"TRBV6-8",0,0,0,0,0,0
"TRBV7-1",0,0,0,0,0,0
"TRBV7-3",0,0.6536618,0,0,0,0
"TRBV7-4",0,0,0,0,0,0
"TRBV7-5",0,0,0,0,0,0
"TRBV7-6",0,0,0.4143479,0,0,0
"TRBV7-7",0,0,0,0,0,0
"TRBV7-9",0,3.268309,0,7.407987,0,0
"TRBV8-1",0,0,0,0,0,0
"TRBV8-2",0,0,0,0,0,0
"TRBV9",0,0,0,0,0,0
"TRBVA",0,0,0,0,0,0
"TRBVB",0,0,0,0,0,0
"TRDC",0,18.95619,0.8286957,0,0.9297307,0
"TRDD1",0,0,0,0,0,0
"TRDD2",0,0,0,0,0,0
"TRDD3",0,0,0,0,0,0
"TRDJ1",0,0,0,0,0,0
"TRDJ2",0,0,0,0,0,0
"TRDJ3",0,0,0,0,0,0
"TRDJ4",0,0,0,0,0,0
"TRDMT1",85.49801,97.3956,69.61044,65.84877,172.465,0
"TRDN",0,6.536618,0.4143479,0,0,0
"TRDV1",0,0.6536618,0,0,0,0
"TRDV2",0,0.6536618,0,0,0,0
"TRDV3",0,0,0,0,0,0
"TREH",0,0,0,0,0,0
"TREHP1",0,0,0,0,0,0
"TREM1",272.0391,324.2162,9.115653,43.62481,5.113519,697.1648
"TREM2",0,0,0,0,0,0
"TREML1",818.7082,0,1.243044,0,0,0
"TREML2",660.6664,210.4791,51.37914,0,6.508115,0
"TREML3P",0,7.190279,0,0,0,0
"TREML4",0,0,0.4143479,0,0,0
"TREML5P",0,0,0.8286957,0,0,0
"TRERF1",305.7202,137.9226,94.47132,32.92439,55.78384,632.3122
"TRERNA1",0,0,2.486087,0,6.508115,0
"TREX1",0,0,0,0,0,0
"TREX2",0,4.575632,1.243044,0,0.9297307,0
"TRG-AS1",10.3634,59.48322,101.1009,90.54206,1.394596,0
"TRGC1",0,47.71731,7.458262,0,0.9297307,0
"TRGC2",0,26.80013,3.314783,0,0.9297307,0
"TRGJ1",0,0,0,0,0,0
"TRGJ2",0,0,0,0,0,0
"TRGJP",0,5.229294,0,0,0,0
"TRGJP1",0,10.45859,0,0,0,0
"TRGJP2",0,5.882956,0.4143479,0,0,0
"TRGV1",0,3.268309,0,0,0,0
"TRGV10",0,19.60985,0.8286957,0,0,0
"TRGV11",0,0,0,0,0,0
"TRGV2",0,0.6536618,0,0,0,0
"TRGV3",0,5.882956,7.043914,13.16975,0,0
"TRGV4",0,0,2.071739,0,0,0
"TRGV5",0,5.882956,8.286957,19.75463,0,0
"TRGV5P",0,2.614647,5.80087,37.86304,0,0
"TRGV6",0,0,0,0,0,0
"TRGV7",0,4.575632,0,0,0,0
"TRGV8",0,0.6536618,0,0,0.9297307,0
"TRGV9",0,15.68788,0.4143479,0,0,0
"TRGVA",0,0,0,0,0,0
"TRGVB",0,0,0,0,0,0
"TRH",0,1.307324,0,0,0,0
"TRHDE",0,0,0.4143479,0,0,0
"TRHDE-AS1",0,4.575632,0,0,0,0
"TRHR",0,0,1.657391,0,0,0
"TRIAP1",0,47.06365,40.60609,68.3181,59.0379,86.47005
"TRIAP1P1",0,0,0,0,0,0
"TRIB1",6122.176,8648.599,7493.481,7338.023,7651.219,5193.607
"TRIB2",202.0862,262.772,43.92087,157.2139,91.57848,870.1049
"TRIB3",54.40782,92.16631,48.4787,530.0826,20.91894,27.02189
"TRIL",0,0,0.4143479,10.70043,0,0
"TRIM10",0,60.13688,2.486087,0,0.4648654,1805.062
"TRIM11",269.4483,200.6742,108.5591,179.4379,96.69199,675.5473
"TRIM13",0,75.1711,222.9192,53.50213,118.5407,0
"TRIM14",36.27188,162.7618,375.3992,81.48786,197.5678,70.25692
"TRIM15",0,0,0,0,0,0
"TRIM16",0,29.41478,19.47435,16.46219,40.44329,0
"TRIM16L",0,4.575632,5.80087,8.231097,15.34056,0
"TRIM17",0,0,0,0,0,0
"TRIM2",248.7215,1.960985,121.8183,144.8673,0,0
"TRIM21",106.2248,73.86378,103.587,91.36517,115.7515,0
"TRIM22",792.7997,294.8015,19.8887,32.92439,160.8434,172.9401
"TRIM23",33.68103,60.79054,135.9061,49.38658,162.7029,0
"TRIM24",0,207.8644,184.7992,286.4422,244.0543,345.8802
"TRIM25",474.1253,729.4865,555.6405,632.1482,555.0492,113.4919
"TRIM26",62.18037,318.9869,244.8796,386.0384,403.968,5.404378
"TRIM26BP",0,0,0,0,0,0
"TRIM27",93.27056,303.9527,280.0992,583.5848,370.4977,1448.373
"TRIM28",1769.55,913.8191,1216.525,2294.007,1243.05,1594.292
"TRIM29",0,1.307324,0.4143479,0,0,27.02189
"TRIM3",0,47.06365,64.22392,44.44792,33.00544,0
"TRIM31",0,0,0,0,0,0
"TRIM31-AS1",0,3.268309,0,0,0,0
"TRIM32",51.81698,95.43462,161.5957,118.5278,122.7245,0
"TRIM33",1088.156,413.7679,460.3405,292.2039,560.1628,432.3502
"TRIM34",0,0,0,0,0.4648654,0
"TRIM35",240.9489,167.3374,80.38349,88.89584,71.1244,0
"TRIM36",0,4.575632,23.20348,20.57774,13.94596,0
"TRIM36-IT1",0,0,0.8286957,0,0.4648654,0
"TRIM37",51.81698,117.0055,139.2209,81.48786,127.3731,0
"TRIM38",917.1605,554.3052,515.8631,187.669,583.406,578.2685
"TRIM39",365.3097,117.6591,82.04088,77.37231,81.35144,0
"TRIM39-RPP21",0,0,0,0,0,0
"TRIM4",0,154.9178,344.7374,345.7061,300.303,0
"TRIM40",0,0,0,0,0,0
"TRIM41",5.181698,258.1964,338.5222,526.7902,503.4492,340.4758
"TRIM42",0,0,0,0,0,0
"TRIM43",0,0,0,0,0,0
"TRIM43B",0,0,0,0,0,0
"TRIM43CP",0,0,0,0,0,0
"TRIM44",69.95292,794.199,1931.275,720.221,2133.732,556.6509
"TRIM45",316.0835,20.91718,42.26348,72.43365,14.41083,0
"TRIM46",0,1.307324,1.657391,5.761768,2.789192,0
"TRIM47",0,43.14168,37.70566,87.24963,19.52434,0
"TRIM48",0,0,0,0,0,0
"TRIM49",0,0,0,0,0,0
"TRIM49B",0,0,0,0,0,0
"TRIM49C",0,0,0,0,0,0
"TRIM49D1",0,0,0,0,0,0
"TRIM49D2",0,0,0,0,0,0
"TRIM5",51.81698,98.70293,38.12,133.3438,163.6326,0
"TRIM50",0,0,0,0,0,0
"TRIM51",0,0,0,0,0,0
"TRIM51BP",0,0.6536618,0,0,0,0
"TRIM51CP",0,0,0,0,0,0
"TRIM51DP",0,0,0,0,0,0
"TRIM51EP",0,0,0,0,0,0
"TRIM51FP",0,0,0,0,0,0
"TRIM51GP",0,0,0,0,0,0
"TRIM51HP",0,0,0,0,0,0
"TRIM51JP",0,0,0,0,0,0
"TRIM52",528.5331,205.9035,730.9097,637.0869,819.0928,410.7327
"TRIM52-AS1",367.9005,27.45379,27.76131,67.49499,35.79463,318.8583
"TRIM53AP",0,0,0,0,0,0
"TRIM53BP",0,0,0,0,0,0
"TRIM53CP",0,0,0,0,0,0
"TRIM54",0,0.6536618,0,0,0,0
"TRIM55",0,42.48801,31.07609,110.2967,55.31898,0
"TRIM56",479.307,466.0608,745.8262,526.7902,955.7632,335.0714
"TRIM58",891.252,110.4688,5.386522,0,0.4648654,562.0553
"TRIM59",0,24.18549,61.73783,25.5164,54.85411,0
"TRIM6",0,0,0,0,0,0
"TRIM60",0,0,0,0,0,0
"TRIM60P10Y",0,0,0,0,0,0
"TRIM60P11Y",0,0,0,0,0,0
"TRIM60P13",0,0,0,0,0,0
"TRIM60P14",0,0,0,0,0,0
"TRIM60P15",0,0,0,0,0,0
"TRIM60P16",0,0,0,0,0,0
"TRIM60P17",0,0,0,0,0,0
"TRIM60P18",0,4.575632,5.80087,0,6.04325,0
"TRIM60P19",0,0,0,0,0,0
"TRIM60P3Y",0,0,0,0,0,0
"TRIM60P5Y",0,0,0,0,0,0
"TRIM60P8Y",0,0,0,0,0,0
"TRIM60P9Y",0,0,0,0,0,0
"TRIM61",0,0,1.243044,20.57774,0,0
"TRIM62",2.590849,61.44421,70.85349,65.84877,26.96219,0
"TRIM63",0,1.307324,1.243044,22.22396,0,0
"TRIM64",0,0,0,0,0,0
"TRIM64B",0,0,0,0,0,0
"TRIM64C",0,0,0,0,0,0
"TRIM64DP",0,0,0,0,0,0
"TRIM64EP",0,0,0,0,0,0
"TRIM64FP",0,0,0,0,0,0
"TRIM65",383.4456,130.7324,146.2648,267.5106,156.6596,0
"TRIM66",106.2248,113.7371,653.8409,245.2867,555.5141,810.6567
"TRIM67",0,0,0.4143479,0,0,0
"TRIM68",0,34.64407,66.29566,51.0328,41.37302,0
"TRIM69",411.945,246.4305,253.5809,584.4079,765.1684,448.5634
"TRIM6-TRIM34",0,0,0,0,0,0
"TRIM7",0,1.307324,0.4143479,0,0.4648654,0
"TRIM71",0,3.921971,2.900435,0,0,0
"TRIM72",0,0.6536618,0.4143479,12.34665,0.9297307,0
"TRIM73",0,3.921971,0.4143479,4.938658,0.4648654,0
"TRIM74",0,0.6536618,0.4143479,4.938658,0,0
"TRIM75P",0,0,0,0,0,0
"TRIM77",0,0,0,0,0,0
"TRIM77BP",0,0,0,0,0,0
"TRIM8",90.67971,558.2271,261.4535,466.7032,245.4489,2431.97
"TRIM80P",0,0,0,0,0,0
"TRIM9",0,8.497603,3.729131,0,0.4648654,0
"TRIML1",0,0,0,0,0,0
"TRIML2",0,0,0,0,0.9297307,0
"TRIO",616.622,230.0889,982.4188,239.5249,130.6272,416.1371
"TRIOBP",18.13594,222.8987,107.7304,202.485,90.18388,1421.351
"TRIP10",329.0378,62.75153,217.947,118.5278,37.65409,0
"TRIP11",38.86273,155.5715,562.2701,408.2624,338.8868,124.3007
"TRIP12",632.1671,1308.631,1664.85,860.9727,1260.715,1124.111
"TRIP13",0,22.2245,5.386522,2.469329,21.84867,497.2028
"TRIP4",72.54377,88.24434,120.9896,60.91012,148.292,0
"TRIP6",28.49934,86.93701,87.01305,333.3594,94.83253,0
"TRIQK",0,86.93701,52.20783,12.34665,129.2326,0
"TRIR",1080.384,529.466,1137.799,994.3165,720.5413,929.553
"TRIT1",0,62.09787,52.62218,43.62481,80.42171,0
"TRMO",386.0365,109.8152,252.7522,274.0955,273.8057,0
"TRMT1",139.9058,169.2984,302.8883,393.4464,377.0058,270.2189
"TRMT10A",0,45.75632,46.82131,37.86304,19.98921,707.9735
"TRMT10B",0,30.06844,56.35131,32.92439,66.47575,0
"TRMT10BP1",0,0,0,0,0,0
"TRMT10C",33.68103,58.1759,76.65436,110.2967,125.5136,0
"TRMT11",334.2195,85.62969,112.2883,38.68615,125.5136,0
"TRMT112",626.9854,235.9719,355.9248,559.7146,446.7356,210.7707
"TRMT112P1",0,0,0,0,0,0
"TRMT112P2",0,0,0,0,0,0
"TRMT112P3",0,0,0,0,0,0
"TRMT112P4",0,0,0,0,0,0
"TRMT112P5",0,0,0,0,0,0
"TRMT112P6",0,0,0.4143479,0,0,0
"TRMT112P7",0,0,0,0,0,0
"TRMT12",0,78.43941,89.91349,125.9358,71.58926,0
"TRMT13",0,26.80013,136.3205,77.37231,123.6542,0
"TRMT1L",0,110.4688,163.2531,153.9215,159.4488,978.1924
"TRMT2A",748.7553,224.8596,189.7713,346.5292,235.6867,1048.449
"TRMT2B",7.772546,190.8692,214.6322,109.4736,133.8812,772.8261
"TRMT2B-AS1",0,0,1.243044,0,2.324327,0
"TRMT44",0,82.36138,87.01305,70.78743,75.77305,0
"TRMT5",67.36207,35.29773,90.32784,39.50926,65.54602,378.3065
"TRMT6",0,88.24434,62.98088,121.8202,93.9028,0
"TRMT61A",0,52.9466,36.87696,49.38658,70.19467,167.5357
"TRMT61B",5.181698,47.06365,57.59435,61.73323,63.68655,1529.439
